CHEMBL3105_inact	CHEMBL479635,CHEMBL2323227,CHEMBL2407992,CHEMBL1949856,CHEMBL2408004,CHEMBL1688212,CHEMBL449635,CHEMBL2408003,CHEMBL3918110,CHEMBL3929392,CHEMBL481803,CHEMBL3927023,CHEMBL1949851,CHEMBL419245,CHEMBL3752492,CHEMBL125759,CHEMBL2407990,CHEMBL1767058,CHEMBL1949847,CHEMBL1707591,CHEMBL1813887,CHEMBL3629675,CHEMBL1373905,CHEMBL3593806,CHEMBL3629673,CHEMBL47846,CHEMBL3589258,CHEMBL3963547,CHEMBL1949848,CHEMBL480428,CHEMBL1949846,CHEMBL3956961,CHEMBL480233,CHEMBL2419716,CHEMBL1949842,CHEMBL2323531,CHEMBL2407993,CHEMBL336859,CHEMBL267373,CHEMBL3629674,CHEMBL1767055,CHEMBL1813880,CHEMBL3629672,CHEMBL3902386,CHEMBL480427,CHEMBL3416132,CHEMBL1949845,CHEMBL3897483,CHEMBL562310,CHEMBL122690,CHEMBL2323532,CHEMBL3921853,CHEMBL2322614,CHEMBL115114,CHEMBL28
CHEMBL3202_act	CHEMBL387444,CHEMBL3233848,CHEMBL477337,CHEMBL353840,CHEMBL209940,CHEMBL2159745,CHEMBL3233555,CHEMBL2333027,CHEMBL342718,CHEMBL66258,CHEMBL4209844,CHEMBL2159749,CHEMBL64240,CHEMBL2022514,CHEMBL387050,CHEMBL78935,CHEMBL477338,CHEMBL292302,CHEMBL294367,CHEMBL2332617,CHEMBL3233553,CHEMBL217561,CHEMBL77088,CHEMBL63045,CHEMBL511125,CHEMBL476508,CHEMBL2333023,CHEMBL436744,CHEMBL2385284,CHEMBL2022530,CHEMBL2021328,CHEMBL514702,CHEMBL2332619,CHEMBL478619,CHEMBL3817958,CHEMBL3929674,CHEMBL2022507,CHEMBL3819096,CHEMBL423002,CHEMBL1243373,CHEMBL78877,CHEMBL476949,CHEMBL310381,CHEMBL22975,CHEMBL23089,CHEMBL3900683,CHEMBL280385,CHEMBL385419,CHEMBL516410,CHEMBL476943,CHEMBL335796,CHEMBL2022505,CHEMBL62629,CHEMBL65512,CHEMBL514385,CHEMBL3233840,CHEMBL1173095,CHEMBL2022508,CHEMBL387462,CHEMBL289651,CHEMBL342651,CHEMBL136325,CHEMBL2332624,CHEMBL277257,CHEMBL479235,CHEMBL2332620,CHEMBL520434,CHEMBL443836,CHEMBL479736,CHEMBL2385301,CHEMBL62580,CHEMBL2385289,CHEMBL478844,CHEMBL291393,CHEMBL3233556,CHEMBL352520,CHEMBL2024674,CHEMBL499293,CHEMBL1086968,CHEMBL478618,CHEMBL476734,CHEMBL2332621,CHEMBL382700,CHEMBL2385295,CHEMBL2022506,CHEMBL3913191,CHEMBL380090,CHEMBL1087104,CHEMBL478233,CHEMBL2385280,CHEMBL216411,CHEMBL265769,CHEMBL3233839,CHEMBL3233843,CHEMBL294803,CHEMBL480914,CHEMBL79079,CHEMBL3233545,CHEMBL386890,CHEMBL341749,CHEMBL3233571,CHEMBL237111,CHEMBL476951,CHEMBL2448554,CHEMBL23114,CHEMBL477775,CHEMBL311534,CHEMBL516744,CHEMBL22766,CHEMBL516588,CHEMBL217244,CHEMBL309212,CHEMBL479538,CHEMBL3233562,CHEMBL514994,CHEMBL2024671,CHEMBL217753,CHEMBL2385272,CHEMBL478610,CHEMBL3233847,CHEMBL303066,CHEMBL217056,CHEMBL477609,CHEMBL515168,CHEMBL3233837,CHEMBL478632,CHEMBL99237,CHEMBL3818020,CHEMBL2115184,CHEMBL2385277,CHEMBL138674,CHEMBL1079579,CHEMBL3233544,CHEMBL3819346,CHEMBL3233540,CHEMBL3914236,CHEMBL302654,CHEMBL66088,CHEMBL304892,CHEMBL311120,CHEMBL318284,CHEMBL3233568,CHEMBL3233543,CHEMBL515786,CHEMBL99305,CHEMBL3233561,CHEMBL63994,CHEMBL78421,CHEMBL416866,CHEMBL383855,CHEMBL307938,CHEMBL2114161,CHEMBL80499,CHEMBL3233539,CHEMBL2332618,CHEMBL458248,CHEMBL65338,CHEMBL2385281,CHEMBL312332,CHEMBL79993,CHEMBL304020,CHEMBL2333022,CHEMBL318630,CHEMBL478446,CHEMBL1079474,CHEMBL2385285,CHEMBL210805,CHEMBL100213,CHEMBL2332622,CHEMBL480942,CHEMBL189620,CHEMBL3818013,CHEMBL3819136,CHEMBL310809,CHEMBL78991,CHEMBL518279,CHEMBL3314375,CHEMBL65109,CHEMBL311876,CHEMBL3233546,CHEMBL1243374,CHEMBL514230,CHEMBL515482,CHEMBL79002,CHEMBL267225,CHEMBL3937692,CHEMBL2333030,CHEMBL413107,CHEMBL63860,CHEMBL3233835,CHEMBL269822,CHEMBL476985,CHEMBL76303,CHEMBL481669,CHEMBL63133,CHEMBL216410,CHEMBL478609,CHEMBL273161,CHEMBL76679,CHEMBL2385293,CHEMBL1079580,CHEMBL481288,CHEMBL80629,CHEMBL262241,CHEMBL311879,CHEMBL3233844,CHEMBL62960,CHEMBL2332623,CHEMBL139862,CHEMBL477998,CHEMBL478199,CHEMBL63537,CHEMBL2159748,CHEMBL2369824,CHEMBL95698,CHEMBL78623,CHEMBL1790478,CHEMBL312560,CHEMBL2385296,CHEMBL80557,CHEMBL3233833,CHEMBL379999,CHEMBL23690,CHEMBL476950,CHEMBL139696,CHEMBL2022512,CHEMBL3818902,CHEMBL308073,CHEMBL2385278,CHEMBL516746,CHEMBL2333025,CHEMBL2333029,CHEMBL378867,CHEMBL2385276,CHEMBL2385273,CHEMBL2385291,CHEMBL3233842,CHEMBL67279,CHEMBL3233564,CHEMBL471956,CHEMBL1079410,CHEMBL479567,CHEMBL3233834,CHEMBL78665,CHEMBL2385274,CHEMBL2022528,CHEMBL217065,CHEMBL79169,CHEMBL377296,CHEMBL311364,CHEMBL65284,CHEMBL307251,CHEMBL478843,CHEMBL66257,CHEMBL3233572,CHEMBL2333024,CHEMBL334569,CHEMBL97152,CHEMBL2385270,CHEMBL312371,CHEMBL3818815,CHEMBL293168,CHEMBL477776,CHEMBL479250,CHEMBL2022509,CHEMBL482261,CHEMBL520921,CHEMBL516284,CHEMBL2385275,CHEMBL23024,CHEMBL3819362,CHEMBL515528,CHEMBL80953,CHEMBL217754,CHEMBL2385286,CHEMBL2385302,CHEMBL377390,CHEMBL2333026,CHEMBL516288,CHEMBL63745,CHEMBL217802,CHEMBL216376,CHEMBL2385271,CHEMBL304644,CHEMBL2022513,CHEMBL76680,CHEMBL310054,CHEMBL65373,CHEMBL478232,CHEMBL422281,CHEMBL514397,CHEMBL354576
CHEMBL3202_inact	CHEMBL171033,CHEMBL1087094,CHEMBL3233575,CHEMBL3233542,CHEMBL355479,CHEMBL352402,CHEMBL169812,CHEMBL3934376,CHEMBL3819072,CHEMBL168281,CHEMBL3233570,CHEMBL565813,CHEMBL169758,CHEMBL171437,CHEMBL567278,CHEMBL437964,CHEMBL353590,CHEMBL305170,CHEMBL565633,CHEMBL172730,CHEMBL584698,CHEMBL364102,CHEMBL65463,CHEMBL3818472,CHEMBL354936,CHEMBL2385292,CHEMBL3219657,CHEMBL3233563,CHEMBL3233560,CHEMBL65561,CHEMBL3920977,CHEMBL481290,CHEMBL2385294,CHEMBL67089,CHEMBL567279,CHEMBL3233549,CHEMBL449310,CHEMBL186482,CHEMBL2385287,CHEMBL2333028,CHEMBL9263,CHEMBL585290,CHEMBL171733,CHEMBL171609,CHEMBL3233567,CHEMBL3818541,CHEMBL566929,CHEMBL3818446,CHEMBL2385298,CHEMBL3818999,CHEMBL172057,CHEMBL480154,CHEMBL8260,CHEMBL302398,CHEMBL3233557,CHEMBL567727,CHEMBL4067185,CHEMBL566425,CHEMBL171430,CHEMBL584692,CHEMBL3233541
CHEMBL2986_act	CHEMBL159325,CHEMBL350155,CHEMBL164409,CHEMBL1790051,CHEMBL302855,CHEMBL60609,CHEMBL370805,CHEMBL163614
CHEMBL2986_inact	CHEMBL348799
CHEMBL3439_act	CHEMBL330184,CHEMBL441816,CHEMBL100140,CHEMBL317073,CHEMBL348205,CHEMBL151630,CHEMBL149947,CHEMBL27040,CHEMBL28124,CHEMBL101147,CHEMBL344321,CHEMBL436269,CHEMBL103306,CHEMBL4217064,CHEMBL28650,CHEMBL100575,CHEMBL101771,CHEMBL348192,CHEMBL1161295,CHEMBL26376,CHEMBL147410,CHEMBL25915,CHEMBL4204736,CHEMBL148777,CHEMBL149145,CHEMBL27656,CHEMBL147285,CHEMBL148781,CHEMBL282364,CHEMBL88808,CHEMBL102084,CHEMBL345941,CHEMBL27824,CHEMBL148746,CHEMBL102006,CHEMBL433935,CHEMBL357167,CHEMBL103952,CHEMBL149436,CHEMBL148482,CHEMBL151900,CHEMBL1161305,CHEMBL346397,CHEMBL357586,CHEMBL151631,CHEMBL146922,CHEMBL149449,CHEMBL103396,CHEMBL283227,CHEMBL356858,CHEMBL1161304,CHEMBL146911,CHEMBL146746,CHEMBL281321,CHEMBL347763,CHEMBL317189,CHEMBL358903,CHEMBL26032,CHEMBL359101,CHEMBL149339
CHEMBL3439_inact	CHEMBL4216408
CHEMBL3216_act	CHEMBL80493,CHEMBL2216776,CHEMBL307495,CHEMBL1234355,CHEMBL2216777,CHEMBL2216779,CHEMBL1231506,CHEMBL48257,CHEMBL2216774,CHEMBL3559493,CHEMBL203266,CHEMBL309568,CHEMBL2216792,CHEMBL308869,CHEMBL77174,CHEMBL2216778
CHEMBL3216_inact	CHEMBL1592481,CHEMBL4068222,CHEMBL3559501,CHEMBL4082420,CHEMBL78921,CHEMBL2114397,CHEMBL4081530,CHEMBL3559498,CHEMBL1149,CHEMBL3559494
CHEMBL4966_act	CHEMBL58323,CHEMBL525818,CHEMBL507974,CHEMBL3617053,CHEMBL3617067
CHEMBL4966_inact	
CHEMBL3385_act	CHEMBL3798015,CHEMBL3798257,CHEMBL2425628,CHEMBL4203551,CHEMBL11359,CHEMBL3577633,CHEMBL3798926,CHEMBL4218701,CHEMBL3577564,CHEMBL3577634,CHEMBL4103211,CHEMBL3577639,CHEMBL3798631,CHEMBL4213970,CHEMBL3577642,CHEMBL3645235,CHEMBL4093023,CHEMBL603,CHEMBL3799614,CHEMBL4211744,CHEMBL3799725,CHEMBL3800189,CHEMBL4060295,CHEMBL4204707,CHEMBL496,CHEMBL388978,CHEMBL4089159,CHEMBL3577637,CHEMBL3797242,CHEMBL23254,CHEMBL3799117,CHEMBL727,CHEMBL4205192,CHEMBL3798692,CHEMBL4065359,CHEMBL4216709,CHEMBL3577643,CHEMBL3800263,CHEMBL4088518,CHEMBL3590107,CHEMBL4218370,CHEMBL4097299,CHEMBL4085284,CHEMBL3798109,CHEMBL4088654,CHEMBL964,CHEMBL4209049,CHEMBL4095456,CHEMBL3799983,CHEMBL195641,CHEMBL3577631,CHEMBL1089119,CHEMBL4215228,CHEMBL460499,CHEMBL4066096,CHEMBL3797917,CHEMBL4212273,CHEMBL3577632,CHEMBL3577638,CHEMBL26260,CHEMBL1062,CHEMBL4216900,CHEMBL4209570,CHEMBL3797827,CHEMBL3577567,CHEMBL1668411,CHEMBL3577641,CHEMBL509032,CHEMBL3577565,CHEMBL86754,CHEMBL3577566,CHEMBL259551,CHEMBL3577644,CHEMBL3577640,CHEMBL4207383,CHEMBL506247,CHEMBL1234833,CHEMBL3544964,CHEMBL213618,CHEMBL3798163,CHEMBL3799113,CHEMBL4206960,CHEMBL3797756,CHEMBL508338,CHEMBL4059521,CHEMBL2347053,CHEMBL3797587,CHEMBL603469,CHEMBL1336,CHEMBL23327,CHEMBL3797548,CHEMBL364935,CHEMBL3577645,CHEMBL3798624,CHEMBL3800134,CHEMBL1950289,CHEMBL3577636,CHEMBL141343,CHEMBL3799716,CHEMBL3577563,CHEMBL3577635
CHEMBL3385_inact	CHEMBL460472,CHEMBL14762,CHEMBL280074,CHEMBL77155,CHEMBL584,CHEMBL404939,CHEMBL2420911,CHEMBL1082152,CHEMBL2420909,CHEMBL2031893,CHEMBL296586
CHEMBL3979_act	CHEMBL1082116,CHEMBL1080033,CHEMBL330191,CHEMBL1934485,CHEMBL4242129,CHEMBL424674,CHEMBL4212753,CHEMBL115463,CHEMBL176421,CHEMBL3264932,CHEMBL214026,CHEMBL237710,CHEMBL203409,CHEMBL1080108,CHEMBL118939,CHEMBL3103195,CHEMBL391264,CHEMBL4249120,CHEMBL1760405,CHEMBL117796,CHEMBL421729,CHEMBL496593,CHEMBL4067479,CHEMBL1079752,CHEMBL234382,CHEMBL522577,CHEMBL87380,CHEMBL2413324,CHEMBL1760414,CHEMBL205725,CHEMBL182230,CHEMBL1081963,CHEMBL234169,CHEMBL227279,CHEMBL594625,CHEMBL1081241,CHEMBL523594,CHEMBL1079505,CHEMBL1760407,CHEMBL147721,CHEMBL482659,CHEMBL265868,CHEMBL3983906,CHEMBL383646,CHEMBL87307,CHEMBL234170,CHEMBL1075706,CHEMBL236877,CHEMBL1075893,CHEMBL39129,CHEMBL4098415,CHEMBL1934483,CHEMBL241063,CHEMBL234800,CHEMBL369607,CHEMBL596014,CHEMBL1075856,CHEMBL4291932,CHEMBL392718,CHEMBL2112996,CHEMBL3597411,CHEMBL236664,CHEMBL1760427,CHEMBL280293,CHEMBL1080533,CHEMBL2035067,CHEMBL267147,CHEMBL2037585,CHEMBL1081926,CHEMBL37495,CHEMBL460026,CHEMBL180504,CHEMBL238970,CHEMBL4101577,CHEMBL40614,CHEMBL229525,CHEMBL1934481,CHEMBL2112993,CHEMBL1081749,CHEMBL1760401,CHEMBL148639,CHEMBL4087052,CHEMBL378068,CHEMBL4243419,CHEMBL1760269,CHEMBL367311,CHEMBL3393182,CHEMBL368793,CHEMBL498608,CHEMBL213314,CHEMBL234666,CHEMBL234588,CHEMBL1080822,CHEMBL1080699,CHEMBL2037583,CHEMBL216395,CHEMBL241298,CHEMBL331388,CHEMBL3393187,CHEMBL525262,CHEMBL2413327,CHEMBL8659,CHEMBL237086,CHEMBL387203,CHEMBL237518,CHEMBL1079911,CHEMBL1075665,CHEMBL3393185,CHEMBL498171,CHEMBL1760270,CHEMBL501980,CHEMBL2206302,CHEMBL206794,CHEMBL1080368,CHEMBL2035069,CHEMBL496807,CHEMBL229573,CHEMBL175332,CHEMBL1075895,CHEMBL207907,CHEMBL210768,CHEMBL1081949,CHEMBL201581,CHEMBL495904,CHEMBL374078,CHEMBL149438,CHEMBL148774,CHEMBL2035060,CHEMBL238357,CHEMBL380837,CHEMBL205665,CHEMBL3957862,CHEMBL208711,CHEMBL86658,CHEMBL201036,CHEMBL1760402,CHEMBL4281988,CHEMBL205358,CHEMBL210917,CHEMBL172718,CHEMBL4247929,CHEMBL299958,CHEMBL237484,CHEMBL1079668,CHEMBL431733,CHEMBL485088,CHEMBL4248145,CHEMBL387914,CHEMBL2035064,CHEMBL4237295,CHEMBL4093146,CHEMBL4210210,CHEMBL420973,CHEMBL201880,CHEMBL522575,CHEMBL4081907,CHEMBL1760419,CHEMBL236875,CHEMBL203408,CHEMBL202785,CHEMBL234383,CHEMBL2035071,CHEMBL3103194,CHEMBL4277858,CHEMBL220817,CHEMBL1760412,CHEMBL477312,CHEMBL427299,CHEMBL486892,CHEMBL1760417,CHEMBL1760409,CHEMBL1081591,CHEMBL234662,CHEMBL202118,CHEMBL278994,CHEMBL4249571,CHEMBL4214540,CHEMBL496744,CHEMBL1082118,CHEMBL1081207,CHEMBL229785,CHEMBL3905699,CHEMBL427071,CHEMBL173409,CHEMBL511100,CHEMBL182884,CHEMBL117165,CHEMBL2035070,CHEMBL400024,CHEMBL496743,CHEMBL4062724,CHEMBL1082089,CHEMBL525552,CHEMBL485179,CHEMBL237520,CHEMBL238152,CHEMBL3785872,CHEMBL393938,CHEMBL1760408,CHEMBL1079488,CHEMBL524829,CHEMBL1760422,CHEMBL1760423,CHEMBL192500,CHEMBL401236,CHEMBL325844,CHEMBL499312,CHEMBL4203239,CHEMBL218384,CHEMBL1934482,CHEMBL1080188,CHEMBL2037577,CHEMBL237306,CHEMBL4093864,CHEMBL525366,CHEMBL50143,CHEMBL2037587,CHEMBL4239431,CHEMBL1075836,CHEMBL1080109,CHEMBL233976,CHEMBL237485,CHEMBL1079826,CHEMBL324027,CHEMBL2035065,CHEMBL229837,CHEMBL391085,CHEMBL3914680,CHEMBL1075703,CHEMBL393765,CHEMBL520827,CHEMBL391457,CHEMBL219586,CHEMBL328099,CHEMBL2037579,CHEMBL4237642,CHEMBL23874,CHEMBL222880,CHEMBL2037588,CHEMBL360368,CHEMBL225017,CHEMBL20495,CHEMBL3393177,CHEMBL427040,CHEMBL201653,CHEMBL1081044,CHEMBL210613,CHEMBL1082131,CHEMBL522238,CHEMBL236876,CHEMBL175213,CHEMBL425766,CHEMBL391068,CHEMBL200732,CHEMBL213315,CHEMBL4072143,CHEMBL4288513,CHEMBL3103198,CHEMBL218338,CHEMBL363532,CHEMBL221292,CHEMBL1760426,CHEMBL1080532,CHEMBL231690,CHEMBL387261,CHEMBL221399,CHEMBL597956,CHEMBL4091374,CHEMBL1080173,CHEMBL598371,CHEMBL2037578,CHEMBL3416764,CHEMBL2413326,CHEMBL1075705,CHEMBL523395,CHEMBL3781424,CHEMBL272137,CHEMBL597349,CHEMBL522152,CHEMBL1760406,CHEMBL4295200,CHEMBL208967,CHEMBL382789,CHEMBL1080312,CHEMBL234659,CHEMBL1643196,CHEMBL1760421,CHEMBL234801,CHEMBL390116,CHEMBL4240310,CHEMBL25710,CHEMBL3335623,CHEMBL1760415,CHEMBL4205247,CHEMBL223080,CHEMBL229836,CHEMBL1760403,CHEMBL109773,CHEMBL212591,CHEMBL1080349,CHEMBL360992,CHEMBL498401,CHEMBL289887,CHEMBL392950,CHEMBL519345,CHEMBL399217,CHEMBL247951,CHEMBL2035059,CHEMBL2035058,CHEMBL231689,CHEMBL502521,CHEMBL392063,CHEMBL3964816,CHEMBL205777,CHEMBL4214964,CHEMBL218101,CHEMBL1760271,CHEMBL1080366,CHEMBL525989,CHEMBL502518,CHEMBL89152,CHEMBL4284723,CHEMBL1081546,CHEMBL1081391,CHEMBL377898,CHEMBL4280212,CHEMBL596042,CHEMBL3393179,CHEMBL4245601,CHEMBL2337127,CHEMBL1934480,CHEMBL172490,CHEMBL39687,CHEMBL3920527,CHEMBL4248967,CHEMBL416794,CHEMBL1075683,CHEMBL2037580,CHEMBL1079618,CHEMBL1643200,CHEMBL237519,CHEMBL229778,CHEMBL1075723,CHEMBL1075732,CHEMBL4211920,CHEMBL4215985,CHEMBL54097,CHEMBL181656,CHEMBL1927474,CHEMBL235143,CHEMBL233978,CHEMBL526371,CHEMBL1076162,CHEMBL1643194,CHEMBL1081730,CHEMBL2035061,CHEMBL496534,CHEMBL361424,CHEMBL1080361,CHEMBL2037581,CHEMBL279053,CHEMBL2011544,CHEMBL3103200,CHEMBL3597395,CHEMBL241479,CHEMBL522224,CHEMBL229831,CHEMBL20125,CHEMBL484466,CHEMBL1080363,CHEMBL1080172,CHEMBL2413228,CHEMBL1081424,CHEMBL4074391,CHEMBL1081763,CHEMBL295416,CHEMBL4276781,CHEMBL3972176,CHEMBL497203,CHEMBL189844,CHEMBL1081224,CHEMBL3911672,CHEMBL104850,CHEMBL3740002,CHEMBL3740369,CHEMBL4083589,CHEMBL1643201,CHEMBL234660,CHEMBL180019,CHEMBL1760424,CHEMBL180660,CHEMBL4240461,CHEMBL1760400,CHEMBL172959,CHEMBL389903,CHEMBL4243662,CHEMBL424133,CHEMBL446893,CHEMBL3103199,CHEMBL497204,CHEMBL1079739,CHEMBL1760411,CHEMBL609901,CHEMBL1082137,CHEMBL4284280,CHEMBL4281724,CHEMBL484467,CHEMBL1760404,CHEMBL331071,CHEMBL393926,CHEMBL234587,CHEMBL241299,CHEMBL210017,CHEMBL1082090,CHEMBL393940,CHEMBL1080184,CHEMBL382178,CHEMBL207103,CHEMBL381477,CHEMBL213782,CHEMBL2030550,CHEMBL23881,CHEMBL496116,CHEMBL1934476,CHEMBL202617,CHEMBL2037584,CHEMBL1081004,CHEMBL234663,CHEMBL375471,CHEMBL241471,CHEMBL1080032,CHEMBL267476,CHEMBL1076163,CHEMBL1643195,CHEMBL2113000,CHEMBL4217067,CHEMBL391479,CHEMBL1080365,CHEMBL1079983,CHEMBL4218638,CHEMBL495905,CHEMBL3393181,CHEMBL592652,CHEMBL1927475,CHEMBL374234,CHEMBL172931,CHEMBL202515,CHEMBL391478,CHEMBL1760005,CHEMBL1081964,CHEMBL192609,CHEMBL4073181,CHEMBL193426,CHEMBL86817,CHEMBL232395,CHEMBL20392,CHEMBL328455,CHEMBL202140,CHEMBL241286,CHEMBL173494,CHEMBL4247027,CHEMBL1075772,CHEMBL4250574,CHEMBL4066889,CHEMBL144112,CHEMBL1081951,CHEMBL1760274,CHEMBL4289610,CHEMBL207442,CHEMBL86688,CHEMBL1075724,CHEMBL2413325,CHEMBL1081223,CHEMBL232396,CHEMBL3597400,CHEMBL4242161,CHEMBL496726,CHEMBL3597403,CHEMBL1079449,CHEMBL121,CHEMBL388540,CHEMBL1080535,CHEMBL402840,CHEMBL202246,CHEMBL4288770,CHEMBL237085,CHEMBL1080540,CHEMBL4209482,CHEMBL360246,CHEMBL2035057,CHEMBL497789,CHEMBL1081771,CHEMBL210469,CHEMBL3393183,CHEMBL3975891,CHEMBL2112997,CHEMBL177089,CHEMBL3263247,CHEMBL367019,CHEMBL4292598,CHEMBL4104907,CHEMBL3914092,CHEMBL1760416,CHEMBL172492,CHEMBL1760428,CHEMBL173285,CHEMBL36268,CHEMBL82293,CHEMBL603424,CHEMBL239353,CHEMBL1079965,CHEMBL173386,CHEMBL234381,CHEMBL3393178,CHEMBL232397,CHEMBL497991,CHEMBL37013,CHEMBL3787648,CHEMBL1080168,CHEMBL214921,CHEMBL1760425,CHEMBL368931,CHEMBL4209627,CHEMBL2037582,CHEMBL4245186,CHEMBL391470,CHEMBL393939,CHEMBL1080534,CHEMBL1081600,CHEMBL1760268,CHEMBL234589,CHEMBL118417,CHEMBL3335628,CHEMBL508733,CHEMBL1081380,CHEMBL2035068,CHEMBL211473,CHEMBL376165,CHEMBL4101596,CHEMBL217932,CHEMBL425254,CHEMBL598155,CHEMBL200495,CHEMBL1760399,CHEMBL234799,CHEMBL426371,CHEMBL435704,CHEMBL392717,CHEMBL1081764,CHEMBL173236,CHEMBL1934484,CHEMBL4203307,CHEMBL46403,CHEMBL148319,CHEMBL495818,CHEMBL38943,CHEMBL377508,CHEMBL495817,CHEMBL215127,CHEMBL4243162,CHEMBL435715,CHEMBL1081602,CHEMBL207019,CHEMBL1080821,CHEMBL1080355,CHEMBL1760413,CHEMBL501979,CHEMBL2037586,CHEMBL501439,CHEMBL288341,CHEMBL208567,CHEMBL278590,CHEMBL15594,CHEMBL4094877,CHEMBL153057,CHEMBL3786533,CHEMBL234665,CHEMBL4060007,CHEMBL280897,CHEMBL503072,CHEMBL1079910,CHEMBL213361,CHEMBL1080143,CHEMBL263029,CHEMBL3923083,CHEMBL484266,CHEMBL232398,CHEMBL3892207,CHEMBL598608,CHEMBL241078,CHEMBL1760266,CHEMBL212813,CHEMBL315048,CHEMBL425666,CHEMBL212023,CHEMBL1079617,CHEMBL314483,CHEMBL241472,CHEMBL387921,CHEMBL453509,CHEMBL3932461,CHEMBL383011,CHEMBL1079925,CHEMBL326273,CHEMBL4245943,CHEMBL232399,CHEMBL1643203,CHEMBL495990,CHEMBL1760273,CHEMBL392949,CHEMBL3335672,CHEMBL237307,CHEMBL206059,CHEMBL611073,CHEMBL118577,CHEMBL23670,CHEMBL144489,CHEMBL3958704,CHEMBL1760418,CHEMBL38508,CHEMBL1081046,CHEMBL501982,CHEMBL3905544,CHEMBL418874,CHEMBL3787155,CHEMBL1079503,CHEMBL4215434,CHEMBL89996,CHEMBL1079382,CHEMBL391283,CHEMBL1081729,CHEMBL3901479,CHEMBL2112051,CHEMBL1081601,CHEMBL1760410,CHEMBL21241,CHEMBL1080187,CHEMBL1643192,CHEMBL222560,CHEMBL1079821,CHEMBL598609,CHEMBL511989,CHEMBL1080356,CHEMBL344282,CHEMBL1081750,CHEMBL87928,CHEMBL435343,CHEMBL229786,CHEMBL345721,CHEMBL1081045,CHEMBL1075835,CHEMBL50572,CHEMBL1081962,CHEMBL1082115,CHEMBL392058,CHEMBL367549,CHEMBL1075704,CHEMBL393767,CHEMBL181644,CHEMBL1079646,CHEMBL4241411,CHEMBL1080823,CHEMBL496933,CHEMBL205936,CHEMBL382655,CHEMBL237730,CHEMBL1080026,CHEMBL522619,CHEMBL1643199,CHEMBL2035063,CHEMBL598156,CHEMBL1934308,CHEMBL383728,CHEMBL368371,CHEMBL1075894,CHEMBL3597431,CHEMBL215582,CHEMBL181954,CHEMBL4288124,CHEMBL180912,CHEMBL1081917,CHEMBL3895104,CHEMBL435523,CHEMBL4214179,CHEMBL356170,CHEMBL4206950,CHEMBL4246394,CHEMBL215126,CHEMBL499038,CHEMBL1643202,CHEMBL3740264,CHEMBL4071373,CHEMBL237084,CHEMBL1076151,CHEMBL3335653,CHEMBL393373,CHEMBL4237675,CHEMBL412371,CHEMBL237305,CHEMBL485155,CHEMBL234168,CHEMBL604959,CHEMBL3904658,CHEMBL3981654,CHEMBL2206303,CHEMBL223434,CHEMBL392951,CHEMBL496733,CHEMBL1080013,CHEMBL1082114,CHEMBL212911,CHEMBL209563,CHEMBL236218,CHEMBL4095891,CHEMBL3393180,CHEMBL178630,CHEMBL118169,CHEMBL1076175,CHEMBL298187,CHEMBL327481,CHEMBL377660,CHEMBL318351,CHEMBL1075725,CHEMBL393766,CHEMBL501440,CHEMBL119795,CHEMBL2035062,CHEMBL1081387,CHEMBL1079504,CHEMBL590984,CHEMBL1079489,CHEMBL231688,CHEMBL1927473,CHEMBL3786626,CHEMBL464982,CHEMBL370024,CHEMBL237277,CHEMBL4093975,CHEMBL3103193,CHEMBL239352,CHEMBL399417,CHEMBL106666,CHEMBL218339,CHEMBL219836,CHEMBL215701,CHEMBL174764,CHEMBL178245,CHEMBL482857,CHEMBL506419,CHEMBL233177,CHEMBL23296,CHEMBL4281316,CHEMBL232400,CHEMBL1643193,CHEMBL215245,CHEMBL3976442,CHEMBL3786754,CHEMBL1760267,CHEMBL181141,CHEMBL496136,CHEMBL241478,CHEMBL503066,CHEMBL1079669,CHEMBL1079677,CHEMBL1075682,CHEMBL498172,CHEMBL173159,CHEMBL465183,CHEMBL524063,CHEMBL485087,CHEMBL222561,CHEMBL4212837,CHEMBL1080369,CHEMBL2413333,CHEMBL523306,CHEMBL117402,CHEMBL234661,CHEMBL2206304,CHEMBL229888,CHEMBL1760272,CHEMBL4292189,CHEMBL4100619,CHEMBL391084,CHEMBL4092884,CHEMBL1644614,CHEMBL3103197,CHEMBL1082117,CHEMBL94397,CHEMBL39894,CHEMBL3981588,CHEMBL118816,CHEMBL369053,CHEMBL1079984,CHEMBL210973,CHEMBL3103196,CHEMBL1080873,CHEMBL4104138,CHEMBL96107,CHEMBL107367,CHEMBL149676,CHEMBL1760420,CHEMBL1081410,CHEMBL4284549
CHEMBL3979_inact	CHEMBL108766,CHEMBL465800,CHEMBL487611,CHEMBL2011539,CHEMBL491820,CHEMBL486176,CHEMBL108861,CHEMBL107498,CHEMBL2011540,CHEMBL264374,CHEMBL491237,CHEMBL1173381,CHEMBL516827,CHEMBL3354989,CHEMBL2064743,CHEMBL361362,CHEMBL2011545,CHEMBL111077,CHEMBL4240680,CHEMBL2064742,CHEMBL4072125,CHEMBL2011541,CHEMBL1173380,CHEMBL1173474,CHEMBL2159607,CHEMBL2011543,CHEMBL583378,CHEMBL2011538
CHEMBL2189122_act	CHEMBL52073,CHEMBL159171
CHEMBL2189122_inact	
